mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2607718467712402,0.06295220912692331,0.023285865783691406,0.014749318627272462,10,sqrt,1,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9565217391304348,0.9642857142857143,0.9464285714285714,0.9655172413793104,0.9739130434782609,0.9613332619404582,0.0092711823770336,148
0.45144476890563967,0.011727659658782898,0.027059459686279298,0.0008638402093799427,10,sqrt,1,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9655172413793104,0.9642857142857143,0.9464285714285714,0.9655172413793104,0.9739130434782609,0.9631323623902335,0.009032665535627303,124
0.137738037109375,0.04007276458717928,0.01299591064453125,0.003313778701879192,10,sqrt,2,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.9565217391304348,0.954954954954955,0.9369369369369369,0.9743589743589743,0.9911504424778761,0.9627846095718354,0.018478179644680744,136
0.24153523445129393,0.043654731350141314,0.01589236259460449,0.002032636225688003,10,sqrt,2,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9649122807017544,0.9642857142857143,0.9464285714285714,0.9743589743589743,0.9824561403508771,0.9664883362251782,0.012055267490571597,88
0.453118896484375,0.03960767722991183,0.026313352584838866,0.0007867492235749778,10,sqrt,2,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9743589743589743,0.9824561403508771,0.9684424509902723,0.012244552471347163,28
0.12804656028747557,0.031329284817394394,0.01008467674255371,0.0007270503075050036,10,sqrt,2,5,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.9565217391304348,0.954954954954955,0.9464285714285714,0.9743589743589743,0.9911504424778761,0.9646829364701623,0.01605375465705103,112
0.2478769302368164,0.0474720160024463,0.017958354949951173,0.00496276572687477,10,sqrt,2,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9739130434782609,0.9734513274336283,0.9464285714285714,0.9661016949152542,0.9911504424778761,0.970209015946718,0.014457907016083786,7
0.4699502468109131,0.09274195136333119,0.029607105255126952,0.007075925126176199,10,sqrt,2,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9655172413793104,0.9642857142857143,0.9464285714285714,0.9743589743589743,0.9824561403508771,0.9666093283606895,0.012041870702250879,82
0.1193842887878418,0.02952576312291771,0.010158729553222657,0.0013175278124888865,10,sqrt,2,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.9482758620689655,0.954954954954955,0.9369369369369369,0.9743589743589743,0.9739130434782609,0.9576879543596185,0.014613951661593148,160
0.2543798446655273,0.052178179706546916,0.018946123123168946,0.004089392514092161,10,sqrt,2,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9655172413793104,0.9642857142857143,0.9464285714285714,0.9655172413793104,0.9739130434782609,0.9631323623902335,0.009032665535627303,124
0.4381726264953613,0.01991317366465378,0.025522994995117187,0.0002375084863831936,10,sqrt,2,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9655172413793104,0.9642857142857143,0.9464285714285714,0.9655172413793104,0.9739130434782609,0.9631323623902335,0.009032665535627303,124
0.11206035614013672,0.01699399248592008,0.009729528427124023,0.001417214099294272,10,sqrt,4,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.9482758620689655,0.954954954954955,0.9464285714285714,0.9743589743589743,0.9824561403508771,0.9612949006324687,0.01448562120906093,151
0.2090757369995117,0.007071522723264068,0.015759897232055665,0.0019189032293867466,10,sqrt,4,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9565217391304348,0.9642857142857143,0.9464285714285714,0.9661016949152542,0.9824561403508771,0.9631587720221703,0.011885024492543654,118
0.5537144660949707,0.11772875882812522,0.03512835502624512,0.009288942859088534,10,sqrt,4,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.9655172413793104,0.9642857142857143,0.9464285714285714,0.9743589743589743,0.9739130434782609,0.9649007089861662,0.01012580024965875,97
0.10514965057373046,0.0034684305709491246,0.009763050079345702,0.00035877113073389715,10,sqrt,4,5,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.9482758620689655,0.954954954954955,0.9464285714285714,0.9743589743589743,0.9824561403508771,0.9612949006324687,0.01448562120906093,151
0.22344589233398438,0.030632493761708346,0.016364860534667968,0.0016276492254469858,10,sqrt,4,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9565217391304348,0.9642857142857143,0.9464285714285714,0.9661016949152542,0.9824561403508771,0.9631587720221703,0.011885024492543654,118
